all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_MuTect2,rate_SomaticSniper,rate_VarDict,rate_MuSE,rate_Strelka,vtype,grouping,run,flags,callerset,denom,vaf_bin,lc
,215,5,7,0.03255813953488372,0.01585896632094069,0.06566790211084202,0.5953488372093023,0.493953488372093,176,0.9602272727272727,0.08372093023255814,0.3899096763358649,0.192440040988147,0.7906976744186046,0.04186046511627907,0.7069767441860465,0.31627906976744186,0.6139534883720931,snv,vaf_bin+lc,IL_T_1,strict,native,truth,5-10%,True
,5910,5,3272,0.5536379018612522,0.540933210731212,0.5662729097599567,0.9434856175972928,0.8566159052453468,5783,0.43420370050146984,0.0054145516074450084,0.7907223413949758,0.19520186915237814,0.9598984771573604,0.5800338409475465,0.9712351945854484,0.8372250423011844,0.9346869712351946,snv,vaf_bin+lc,IL_T_1,strict,native,truth,10-20%,False
,361,5,169,0.46814404432132967,0.41727685142257964,0.5196820674614071,0.9002770083102493,0.8088642659279778,344,0.5087209302325582,0.00554016620498615,0.7501538063684408,0.2618026603136789,0.8947368421052632,0.556786703601108,0.9058171745152355,0.8282548476454293,0.8587257617728532,snv,vaf_bin+lc,IL_T_1,strict,native,truth,10-20%,True
,26268,5,25354,0.9652048119384803,0.9629197338162322,0.9673538459139143,0.9977539211207553,0.9908177249885792,26259,0.03446437411934956,0.00030455306837216383,0.9847469815005688,0.16312821678565342,0.9838967565098219,0.9896451956753465,0.9982488198568601,0.9896832648088929,0.992614588091975,snv,vaf_bin+lc,IL_T_1,strict,native,truth,>=20%,False
,1762,5,1518,0.8615209988649262,0.8446052920047925,0.8768637807911496,0.9733257661748014,0.9526674233825199,1753,0.13405590416428978,0.00340522133938706,0.9357565224862527,0.29895187864958817,0.9296254256526674,0.9557321225879682,0.978433598183882,0.9477866061293984,0.9517593643586834,snv,vaf_bin+lc,IL_T_1,strict,native,truth,>=20%,True
all,1625,3,1283,0.7895384615384615,0.7690476467410143,0.8086635816318797,0.92,0.8896410256410255,1559,0.177036561898653,0.039384615384615386,0.8802593218016757,0.4233503878188284,0.916923076923077,,0.9163076923076923,,0.8356923076923077,indel,all,IL_T_1,strict,native,truth,,
,102,3,24,0.23529411764705882,0.16352093227112996,0.32628201827699754,0.5294117647058824,0.4934640522875817,73,0.6712328767123288,0.18627450980392157,0.49972057520616103,0.35936765648365687,0.6568627450980392,,0.5784313725490197,,0.24509803921568626,indel,vaf_bin,IL_T_1,strict,native,truth,<5%,
,287,3,181,0.6306620209059234,0.5734429483905239,0.684429503164734,0.8536585365853658,0.8002322880371661,263,0.311787072243346,0.0627177700348432,0.7859912950354193,0.40424275154419964,0.8850174216027874,,0.867595818815331,,0.6480836236933798,indel,vaf_bin,IL_T_1,strict,native,truth,5-10%,
,422,3,349,0.8270142180094787,0.7880192574417748,0.860109275567533,0.9383886255924171,0.9162717219589257,415,0.15903614457831325,0.045023696682464455,0.8922516940770846,0.32046193884190016,0.9597156398104265,,0.933649289099526,,0.8554502369668247,indel,vaf_bin,IL_T_1,strict,native,truth,10-20%,
,814,3,729,0.8955773955773956,0.8726785363580684,0.914760145129944,0.9828009828009828,0.957002457002457,808,0.09777227722772278,0.009828009828009828,0.9346593373129756,0.2138150253682999,0.9385749385749386,,0.9668304668304668,,0.9656019656019657,indel,vaf_bin,IL_T_1,strict,native,truth,>=20%,
