all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_TNscope,rate_lancet,rate_muTect2,rate_somaticSniper,rate_strelka,vtype,grouping,purity,denom,callerset,vaf_bin,lc
,1689,4,290,0.17169923031379514,0.1544641569389679,0.19042428833069316,0.23978685612788633,0.4342806394316163,1689,0.8283007696862048,0.6743635287152161,0.3516861105980918,0.1280182147842094,0.36471284783895797,0.2427471876850207,0.5642391947898164,,0.5654233274126702,snv,vaf_bin+lc,1.0,union,shared4,10-20%,True
,106607,4,72660,0.6815687525209414,0.6787657330292183,0.6843586872479934,0.919920830714681,0.8893529505567177,106607,0.3184312474790586,0.044077781008751774,0.8288805675423653,0.16052505389512847,0.9684354685902427,0.9098276848612192,0.7191741630474546,,0.9599744857279541,snv,vaf_bin+lc,1.0,union,shared4,>=20%,False
,13580,4,4223,0.3109720176730486,0.30324105666916296,0.31880989146920585,0.5217967599410899,0.6202503681885125,13580,0.6890279823269514,0.3517673048600884,0.5426500018423336,0.2239388607514692,0.7553755522827688,0.519219440353461,0.42290132547864506,,0.7835051546391752,snv,vaf_bin+lc,1.0,union,shared4,>=20%,True
all,28792,4,6065,0.21064879133092526,0.20597748382276754,0.2153972996220092,0.42963323145318144,0.5619703389830508,28792,0.7893512086690747,0.3924006668519033,0.4492302745336299,0.1380866551614803,0.758335648791331,0.5086482356210058,0.378160600166713,,0.6027368713531537,indel,all,1.0,union,shared4,,
,1359,4,2,0.0014716703458425313,0.00040367790685183393,0.00535007926713344,0.013245033112582781,0.2744665194996321,1359,0.9985283296541575,0.9168506254598969,0.04176128097424797,-0.2828377445089157,0.01177336276674025,0.16409124356144222,0.9072847682119205,,0.014716703458425313,indel,vaf_bin,1.0,union,shared4,<5%,
,1113,4,82,0.07367475292003593,0.059749894862847416,0.09053236543032157,0.1752021563342318,0.3834231805929919,1113,0.9263252470799641,0.7151841868823001,0.2537583512510348,-0.018213869174714948,0.23809523809523808,0.3288409703504043,0.7601078167115903,,0.20664869721473494,indel,vaf_bin,1.0,union,shared4,5-10%,
,1322,4,283,0.2140695915279879,0.19280388645316826,0.2369921913731769,0.31316187594553707,0.48714069591527986,1322,0.7859304084720121,0.5786686838124054,0.41604004364140085,0.17746905097809287,0.6316187594553706,0.4092284417549168,0.5075642965204236,,0.4001512859304085,indel,vaf_bin,1.0,union,shared4,10-20%,
,24998,4,5698,0.2279382350588047,0.22277994800397988,0.23318012508090918,0.4697575806064485,0.5895071605728458,24998,0.7720617649411953,0.3396671733738699,0.4698129051202389,0.1367493117112173,0.8287863029042324,0.5406432514601168,0.32554604368349466,,0.6630530442435395,indel,vaf_bin,1.0,union,shared4,>=20%,
,690,4,2,0.002898550724637681,0.0007952473753676534,0.010506266422931555,0.021739130434782608,0.29384057971014493,690,0.9971014492753624,0.8492753623188406,0.060166114997630936,-0.2531387622347671,0.010144927536231883,0.2855072463768116,0.855072463768116,,0.02463768115942029,indel,vaf_bin+lc,1.0,union,shared4,<5%,False
,669,4,0,0.0,4.336808689942018e-19,0.005709307549845614,0.004484304932735426,0.25448430493273544,669,1.0,0.9865470852017937,0.019097336771755378,-0.321656564318285,0.013452914798206279,0.03886397608370702,0.9611360239162929,,0.004484304932735426,indel,vaf_bin+lc,1.0,union,shared4,<5%,True
,511,4,80,0.15655577299412915,0.12762517695743658,0.19061154623885096,0.3522504892367906,0.514187866927593,511,0.8434442270058709,0.4520547945205479,0.3875993822755916,0.0905919616829383,0.40313111545988256,0.6046966731898239,0.6731898238747553,,0.37573385518590996,indel,vaf_bin+lc,1.0,union,shared4,5-10%,False
,602,4,2,0.0033222591362126247,0.000911556580246475,0.012031530602921846,0.024916943521594685,0.2724252491694352,602,0.9966777408637874,0.9385382059800664,0.05316467954656031,-0.27246445409659564,0.09800664451827243,0.0946843853820598,0.8338870431893688,,0.06312292358803986,indel,vaf_bin+lc,1.0,union,shared4,5-10%,True
,593,4,255,0.4300168634064081,0.39074628781916076,0.4701883058265275,0.6020236087689713,0.6867622259696459,593,0.5699831365935919,0.28499156829679595,0.6445367130065985,0.2938300614066327,0.8026981450252951,0.6964586846543002,0.6323777403035413,,0.6155143338954469,indel,vaf_bin+lc,1.0,union,shared4,10-20%,False
,729,4,28,0.038408779149519894,0.026705516567143844,0.05495124302311244,0.07818930041152264,0.3247599451303155,729,0.9615912208504801,0.8175582990397805,0.13503626283708473,-0.13586783100035754,0.4924554183813443,0.1755829903978052,0.4060356652949246,,0.22496570644718794,indel,vaf_bin+lc,1.0,union,shared4,10-20%,True
,6608,4,3243,0.4907687651331719,0.47872424371492595,0.5028240131875075,0.7907082324455206,0.7870006053268765,6608,0.5092312348668281,0.13347457627118645,0.7068952977717945,0.20285517019729127,0.9408292978208233,0.8203692493946732,0.5441888619854721,,0.8426150121065376,indel,vaf_bin+lc,1.0,union,shared4,>=20%,False
,18390,4,2455,0.13349646547036434,0.12865731679177034,0.13848869889079285,0.35443175638934205,0.5185426862425231,18390,0.8665035345296357,0.4137574768896139,0.3644452471625981,0.054926426724052964,0.78852637302882,0.4401305057096248,0.2469820554649266,,0.598531810766721,indel,vaf_bin+lc,1.0,union,shared4,>=20%,True
all,79272,5,29662,0.3741800383489757,0.3708175821845506,0.37755468819542565,0.47841608638611366,0.559080129175497,79272,0.6258199616510243,0.5016146937127863,0.6794965764051175,0.4703628818811519,0.45516701988091635,0.48294479765869414,0.5176354828943385,0.8372060752850944,0.5024472701584418,snv,all,1.0,union_hc,native,,
,4312,5,0,0.0,0.0,0.0008900833956360867,0.16883116883116883,0.2967068645640074,4312,1.0,0.6931818181818182,0.09609410417993167,-0.10169754418225425,0.009508348794063079,0.37940630797773656,0.801948051948052,0.0,0.29267161410018555,snv,vaf_bin,1.0,union_hc,native,<5%,
,5221,5,0,0.0,5.421010862427522e-20,0.0007352297387337732,0.5993104769201303,0.5229266424056693,5221,1.0,0.3114345910745068,0.34604276084041297,0.05328627884054078,0.375407010151312,0.643746408733959,0.8952307986975675,0.0003830683777054204,0.6998659260678031,snv,vaf_bin,1.0,union_hc,native,5-10%,
,17186,5,3755,0.21849179564762017,0.21237711598988324,0.22473229405444767,0.3491795647620156,0.4512044687536367,17186,0.7815082043523799,0.6402886070057023,0.617068302793789,0.3562334730993613,0.3465611544280228,0.34144070755265915,0.3577912254160363,0.8417898289305249,0.3684394274409403,snv,vaf_bin,1.0,union_hc,native,10-20%,
,52553,5,25907,0.49296900272106253,0.48869526065700536,0.4972437725975137,0.5340703670580176,0.619477479877457,52553,0.5070309972789374,0.45944094533137975,0.777892708305227,0.5652427611549042,0.5351740148041025,0.521739957756931,0.5090670370863699,0.9875363918330067,0.543869997906875,snv,vaf_bin,1.0,union_hc,native,>=20%,
,3694,5,0,0.0,0.0,0.001038838160984661,0.19112073632918244,0.3089334055224689,3694,1.0,0.6556578234975636,0.10386898911957936,-0.09377449150218005,0.011099079588521927,0.4288034650785057,0.7839740119112074,0.0,0.32079047103410935,snv,vaf_bin+lc,1.0,union_hc,native,<5%,False
,618,5,0,0.0,4.336808689942018e-19,0.006177553404012898,0.03559870550161812,0.22362459546925567,618,1.0,0.9174757281553398,0.04335084005658253,-0.19949581018140158,0.0,0.08414239482200647,0.9093851132686084,0.0,0.12459546925566344,snv,vaf_bin+lc,1.0,union_hc,native,<5%,True
,4284,5,0,0.0,0.0,0.0008958957222617696,0.7009803921568627,0.5771708683473389,4284,1.0,0.20144724556489263,0.37851987223927186,0.011561413321872712,0.4351073762838469,0.7549019607843137,0.9126984126984127,0.0,0.7831465919701214,snv,vaf_bin+lc,1.0,union_hc,native,5-10%,False
,937,5,0,0.0,0.0,0.004083003342039407,0.1344717182497332,0.2749199573105656,937,1.0,0.8143009605122732,0.13224625359187425,-0.06916874498324296,0.10245464247598719,0.13553895410885805,0.8153681963713981,0.0021344717182497333,0.31910352187833513,snv,vaf_bin+lc,1.0,union_hc,native,5-10%,True
,7049,5,3577,0.5074478649453823,0.4957760379328372,0.5191115787267832,0.8028089090651156,0.777784082848631,7049,0.4925521350546177,0.18087672010214215,0.7737874803971783,0.39556159039236627,0.7886224996453398,0.7893318201163285,0.7898992764931196,0.7074762377642219,0.8135905802241453,snv,vaf_bin+lc,1.0,union_hc,native,10-20%,False
,10137,5,178,0.017559435730492255,0.015179319841137018,0.020305058874565837,0.033737792246226694,0.22410969714905787,10137,0.9824405642695078,0.9597514057413435,0.29919753712025,-0.13645931390894941,0.03916346058991812,0.029989148663312617,0.05731478741244944,0.9351879254217224,0.05889316365788695,snv,vaf_bin+lc,1.0,union_hc,native,10-20%,True
,31370,5,24569,0.7832005100414409,0.7786060700982713,0.7877255990191732,0.8398469875677399,0.8605674211029646,31370,0.21679948995855913,0.15562639464456487,0.9074406012758948,0.6311756003344972,0.8389544150462225,0.8248645202422696,0.8022951864839019,0.9944532993305706,0.8422696844118585,snv,vaf_bin+lc,1.0,union_hc,native,>=20%,False
,21183,5,1338,0.06316385781050843,0.05996657804840738,0.06651954608809049,0.08124439408960014,0.2624463012793278,21183,0.9368361421894916,0.9093612802719162,0.47714136224115766,0.02508465895357548,0.0853042534107539,0.07284142944814238,0.07482415144219422,0.977293112401454,0.10196855969409432,snv,vaf_bin+lc,1.0,union_hc,native,>=20%,True
all,5560,4,1245,0.2239208633093525,0.21315611499309908,0.23506683982655277,0.30953237410071943,0.48322841726618704,5560,0.7760791366906474,0.6005395683453237,0.42848639308812003,0.19303689446897085,0.4807553956834532,0.44010791366906477,0.6616906474820143,,0.35035971223021584,indel,all,1.0,union_hc,native,,
,1183,4,2,0.0016906170752324597,0.0004637506776849283,0.006143247049278365,0.01014370245139476,0.27176669484361793,1183,0.9983093829247676,0.9247675401521556,0.047647566003042895,-0.28847444704899733,0.006762468300929839,0.1437024513947591,0.926458157227388,,0.01014370245139476,indel,vaf_bin,1.0,union_hc,native,<5%,
,902,4,77,0.08536585365853659,0.06884296179322182,0.1054054757050865,0.18736141906873613,0.38802660753880264,902,0.9146341463414634,0.720620842572062,0.2758433611670327,0.0047808833678398615,0.2361419068736142,0.3392461197339246,0.7871396895787139,,0.18957871396895787,indel,vaf_bin,1.0,union_hc,native,5-10%,
,856,4,248,0.2897196261682243,0.2603235846357379,0.32099458011785054,0.40420560747663553,0.5470210280373832,856,0.7102803738317757,0.5058411214953271,0.5061484731261594,0.2531299522700279,0.6670560747663551,0.4976635514018692,0.6121495327102804,,0.411214953271028,indel,vaf_bin,1.0,union_hc,native,10-20%,
,2619,4,918,0.35051546391752575,0.33247311862218165,0.3689956844704536,0.4558991981672394,0.5906834669721268,2619,0.6494845360824743,0.4436807941962581,0.5531271726025206,0.2938128322511552,0.718213058419244,0.5899198167239404,0.51508209240168,,0.5395189003436426,indel,vaf_bin,1.0,union_hc,native,>=20%,
,587,4,2,0.0034071550255536627,0.0009348626068385246,0.01233681747523543,0.017035775127768313,0.28960817717206133,587,0.9965928449744463,0.8620102214650767,0.06211782885991695,-0.2600061127568538,0.010221465076660987,0.252129471890971,0.8756388415672913,,0.020442930153321975,indel,vaf_bin+lc,1.0,union_hc,native,<5%,False
,596,4,0,0.0,4.336808689942018e-19,0.006404123563327127,0.003355704697986577,0.25419463087248323,596,1.0,0.9865771812080537,0.017961389302979285,-0.3231316382481895,0.003355704697986577,0.03691275167785235,0.9765100671140939,,0.0,indel,vaf_bin+lc,1.0,union_hc,native,<5%,True
,407,4,75,0.18427518427518427,0.14962116419554794,0.2248333985506038,0.3808353808353808,0.5313267813267813,407,0.8157248157248157,0.4398034398034398,0.4164264842831136,0.12103778563979002,0.4348894348894349,0.6388206388206388,0.6756756756756757,,0.3759213759213759,indel,vaf_bin+lc,1.0,union_hc,native,5-10%,False
,495,4,2,0.00404040404040404,0.0011087247106925865,0.01461061593760083,0.028282828282828285,0.2702020202020202,495,0.9959595959595959,0.9515151515151515,0.06688102746926276,-0.27120913236102534,0.07272727272727272,0.09292929292929293,0.8787878787878788,,0.03636363636363636,indel,vaf_bin+lc,1.0,union_hc,native,5-10%,True
,453,4,229,0.5055187637969095,0.4596255496704068,0.5513191662774565,0.6644591611479028,0.7317880794701986,453,0.49448123620309054,0.24282560706401765,0.700235352614143,0.330800886356442,0.8145695364238411,0.7748344370860927,0.6843267108167771,,0.6534216335540839,indel,vaf_bin+lc,1.0,union_hc,native,10-20%,False
,403,4,19,0.04714640198511166,0.030387603674103647,0.07245702514514057,0.11166253101736973,0.3393300248138958,403,0.9528535980148883,0.8014888337468983,0.17637916593599692,-0.09485742404865916,0.5012406947890818,0.18610421836228289,0.5310173697270472,,0.13895781637717122,indel,vaf_bin+lc,1.0,union_hc,native,10-20%,True
,1153,4,759,0.6582827406764961,0.6304213799118117,0.6850929001279853,0.7944492627927147,0.8271899392888118,1153,0.3417172593235039,0.14397224631396358,0.8028554102076639,0.3664713624102614,0.9098005203816132,0.8508239375542064,0.7458803122289679,,0.8022549869904597,indel,vaf_bin+lc,1.0,union_hc,native,>=20%,False
,1466,4,159,0.10845839017735334,0.09355178835087691,0.12541159500539265,0.18963165075034105,0.40467257844474763,1466,0.8915416098226466,0.679399727148704,0.2681582331024082,0.029526168246974956,0.567530695770805,0.38472032742155526,0.33356070941336974,,0.3328785811732606,indel,vaf_bin+lc,1.0,union_hc,native,>=20%,True
all,45556,4,32903,0.7222539292299587,0.7181224574430768,0.7263479215485397,0.8262358416015454,0.8518636403547283,45556,0.27774607077004126,0.1410352094125911,0.8451781830938697,0.4281417019472564,0.7920361752568268,0.8403722890508385,0.9007375537799631,,0.8743085433312846,snv,all,1.0,union_hc,shared4,,
,4312,4,34,0.007884972170686457,0.005648148234600805,0.01099784293679983,0.16883116883116883,0.37088358070500926,4312,0.9921150278293135,0.6931818181818182,0.1601568402998861,-0.11228235676569465,0.009508348794063079,0.37940630797773656,0.801948051948052,,0.29267161410018555,snv,vaf_bin,1.0,union_hc,shared4,<5%,
,5219,4,1706,0.32688254454876414,0.3142878063446918,0.3397319424362685,0.5995401417896149,0.6538129909944433,5219,0.6731174554512359,0.3111707223606055,0.5767379347340217,0.2236506533203466,0.37555087181452385,0.6439931021268442,0.8955738647250431,,0.7001341253113623,snv,vaf_bin,1.0,union_hc,shared4,5-10%,
,7001,4,5255,0.7506070561348379,0.7403366407279451,0.7606026054531899,0.8478788744465077,0.8679117268961577,7001,0.24939294386516211,0.12683902299671476,0.8622226453195192,0.4377657238352447,0.8507356091986858,0.8381659762891016,0.8783030995572061,,0.9044422225396372,snv,vaf_bin,1.0,union_hc,shared4,10-20%,
,29024,4,25908,0.8926405733186329,0.8890270107517373,0.896150214097484,0.9594473539140022,0.9550630512679162,29024,0.10735942668136715,0.031835722160970234,0.9438608693657534,0.35769347411135066,0.9690256339581036,0.9447009371554576,0.9217544101433297,,0.984771223814774,snv,vaf_bin,1.0,union_hc,shared4,>=20%,
,3694,4,34,0.009204114780725501,0.006594110995726959,0.012833833555364101,0.19112073632918244,0.3861667569030861,3694,0.9907958852192745,0.6556578234975636,0.17311498186596563,-0.09882397466035442,0.011099079588521927,0.4288034650785057,0.7839740119112074,,0.32079047103410935,snv,vaf_bin+lc,1.0,union_hc,shared4,<5%,False
,618,4,0,0.0,4.336808689942018e-19,0.006177553404012898,0.03559870550161812,0.2795307443365696,618,1.0,0.9174757281553398,0.06502626008487379,-0.26076912513579986,0.0,0.08414239482200647,0.9093851132686084,,0.12459546925566344,snv,vaf_bin+lc,1.0,union_hc,shared4,<5%,True
,4284,4,1655,0.38632119514472457,0.37184885827802144,0.40099722072139116,0.7009803921568627,0.7214635854341737,4284,0.6136788048552755,0.20144724556489263,0.6308664537321197,0.1960805576827876,0.4351073762838469,0.7549019607843137,0.9126984126984127,,0.7831465919701214,snv,vaf_bin+lc,1.0,union_hc,shared4,5-10%,False
,935,4,51,0.05454545454545454,0.0417280338712668,0.07100820910807992,0.13475935828877006,0.34385026737967916,935,0.9454545454545454,0.813903743315508,0.22041042265312374,-0.06659264526383434,0.10267379679144385,0.1358288770053476,0.8171122994652407,,0.31978609625668447,snv,vaf_bin+lc,1.0,union_hc,shared4,5-10%,True
,6082,4,5001,0.8222624136797106,0.81245216973952,0.8316658255326757,0.9220651101611312,0.921818480762907,6082,0.17773758632028938,0.05705360078921407,0.9047603978442176,0.35930295218086816,0.9140085498191385,0.9148306478132193,0.9154883262084841,,0.9429463992107859,snv,vaf_bin+lc,1.0,union_hc,shared4,10-20%,False
,919,4,254,0.2763873775843308,0.2484498054629287,0.3061865883926098,0.35690968443960824,0.5111534276387377,919,0.7236126224156693,0.588683351468988,0.4834204311483332,0.2578824483160342,0.4319912948857454,0.3307943416757345,0.6322089227421109,,0.6496191512513602,snv,vaf_bin+lc,1.0,union_hc,shared4,10-20%,True
,26645,4,24569,0.9220866954400451,0.9188071680619735,0.92524453432657,0.9836367048226684,0.9737661850253331,26645,0.07791330455995496,0.010658660161381122,0.9598156810786295,0.21889832744218746,0.9877275286170013,0.9711390504785138,0.944567461062113,,0.9916306999437042,snv,vaf_bin+lc,1.0,union_hc,shared4,>=20%,False
,2379,4,1339,0.5628415300546448,0.5428234628698732,0.5826569793530767,0.6885245901639344,0.7455863808322825,2379,0.4371584699453552,0.26902059688944935,0.7425486309397399,0.4051921188776034,0.7595628415300546,0.6485918453131568,0.6662463219840269,,0.9079445145018915,snv,vaf_bin+lc,1.0,union_hc,shared4,>=20%,True
all,5560,4,1245,0.2239208633093525,0.21315611499309908,0.23506683982655277,0.30953237410071943,0.48322841726618704,5560,0.7760791366906474,0.6005395683453237,0.42848639308812003,0.19303689446897085,0.4807553956834532,0.44010791366906477,0.6616906474820143,,0.35035971223021584,indel,all,1.0,union_hc,shared4,,
,1183,4,2,0.0016906170752324597,0.0004637506776849283,0.006143247049278365,0.01014370245139476,0.27176669484361793,1183,0.9983093829247676,0.9247675401521556,0.047647566003042895,-0.28847444704899733,0.006762468300929839,0.1437024513947591,0.926458157227388,,0.01014370245139476,indel,vaf_bin,1.0,union_hc,shared4,<5%,
,902,4,77,0.08536585365853659,0.06884296179322182,0.1054054757050865,0.18736141906873613,0.38802660753880264,902,0.9146341463414634,0.720620842572062,0.2758433611670327,0.0047808833678398615,0.2361419068736142,0.3392461197339246,0.7871396895787139,,0.18957871396895787,indel,vaf_bin,1.0,union_hc,shared4,5-10%,
,856,4,248,0.2897196261682243,0.2603235846357379,0.32099458011785054,0.40420560747663553,0.5470210280373832,856,0.7102803738317757,0.5058411214953271,0.5061484731261594,0.2531299522700279,0.6670560747663551,0.4976635514018692,0.6121495327102804,,0.411214953271028,indel,vaf_bin,1.0,union_hc,shared4,10-20%,
